user_id,nama,gender,usia,dob,segmen,segmen_label,pekerjaan,kota,tier_kota,populasi_kota,lat,long,pendapatan_bulan,pengeluaran_bulan,tabungan_bulan,spending_ratio,payment_dominan,punya_smartphone,txn_per_month_min,txn_per_month_max,impulse_base,weekend_boost,night_prob
BUDU00752,Doni Sihombing,L,22,2002-06-20,D,Kelas D (Menengah Bawah),Pedagang Warung,Kediri,Kota Kecil,320000,-7.3802,112.3186,2628232,2028813,599419,0.772,Tunai,1,15,35,0.25,1.15,0.15
BUDU00753,Nisa Susanto,P,24,2000-02-10,C,Kelas C (Menengah),Perawat,Yogyakarta,Kota Besar,420000,-7.7986,109.9016,3084689,2270237,814452,0.736,GoPay,1,25,60,0.4,1.3,0.25
BUDU00754,Lutfi Iskandar,L,23,2001-12-12,E,Kelas E (Miskin),Buruh Tani,Tasikmalaya,Kota Kecil,700000,-7.4343,107.9838,1392908,1359997,32911,0.976,Tunai,1,8,20,0.15,1.05,0.08
BUDU00755,Dinda Siregar,P,27,1997-07-09,C,Kelas C (Menengah),Sales,Palembang,Kota Besar,1700000,-3.2132,104.3111,5700757,4204333,1496424,0.738,GoPay,1,25,60,0.4,1.3,0.25
BUDU00756,Maya Sinaga,P,48,1976-12-27,D,Kelas D (Menengah Bawah),Teknisi,Palembang,Kota Besar,1700000,-2.7576,104.3484,2985561,2247069,738492,0.753,Tunai,0,15,35,0.25,1.15,0.15
BUDU00757,Nanda Firmansyah,L,21,2003-12-04,C,Kelas C (Menengah),PNS Golongan II,Palembang,Kota Besar,1700000,-2.9089,104.8288,5500868,4407885,1092983,0.801,OVO,1,25,60,0.4,1.3,0.25
BUDU00758,Prio Sanjaya,L,47,1977-02-27,B,Kelas B (Menengah Atas),Wirausaha Menengah,Bogor,Metropolitan,1100000,-6.2084,106.5462,18111699,10368639,7743060,0.572,Kartu Debit,1,40,90,0.55,1.5,0.35
BUDU00759,Lutfi Yulianto,L,42,1982-09-03,C,Kelas C (Menengah),Sales,Semarang,Kota Besar,1800000,-7.0816,110.4391,5214123,3592600,1621523,0.689,Transfer Bank,1,25,60,0.4,1.3,0.25
BUDU00760,Indri Wijaya,P,18,2006-09-09,C,Kelas C (Menengah),PNS Golongan II,Medan,Kota Besar,2400000,3.16,98.9349,4902482,3415678,1486804,0.697,Kartu Debit,1,25,60,0.4,1.3,0.25
BUDU00761,Fery Gunawan,L,28,1996-08-07,C,Kelas C (Menengah),Wirausaha Kecil,Semarang,Kota Besar,1800000,-7.4798,110.3432,4979177,3317475,1661702,0.666,Kartu Debit,1,25,60,0.4,1.3,0.25
BUDU00762,Intan Nasution,P,52,1972-05-21,E,Kelas E (Miskin),Buruh Pabrik,Desa Sejahtera,Desa,4100,-5.9834,106.8979,1333857,1300587,33270,0.975,OVO,1,8,20,0.15,1.05,0.08
BUDU00763,Hasna Panggabean,P,30,1994-04-23,C,Kelas C (Menengah),Sales,Denpasar,Kota Besar,900000,-8.6001,115.619,6404829,4550672,1854157,0.711,Transfer Bank,1,25,60,0.4,1.3,0.25
BUDU00764,Yuni Lubis,P,27,1997-05-24,D,Kelas D (Menengah Bawah),Guru Honorer,Makassar,Kota Besar,1500000,-5.1021,119.6395,2812683,2291035,521648,0.815,OVO,1,15,35,0.25,1.15,0.15
BUDU00765,Hasna Yulianto,P,43,1981-12-19,D,Kelas D (Menengah Bawah),Teknisi,Jombang,Kota Kecil,190000,-7.7732,112.275,2020570,1764869,255701,0.873,GoPay,1,15,35,0.25,1.15,0.15
BUDU00766,Fery Prasetyo,L,20,2004-09-02,C,Kelas C (Menengah),Pegawai Swasta,Tegal,Kota Kecil,285000,-6.5764,109.5626,5796109,4227304,1568805,0.729,GoPay,1,25,60,0.4,1.3,0.25
BUDU00767,Dhea Gunawan,P,36,1988-07-16,C,Kelas C (Menengah),Wirausaha Kecil,Tangerang Selatan,Metropolitan,1700000,-6.6983,107.1648,5676320,3793101,1883219,0.668,OVO,1,25,60,0.4,1.3,0.25
BUDU00768,Nanang Sutrisno,L,44,1980-05-09,C,Kelas C (Menengah),Perawat,Semarang,Kota Besar,1800000,-7.4446,110.524,6688923,4615986,2072937,0.69,OVO,1,25,60,0.4,1.3,0.25
BUDU00769,Dinda Situmorang,P,21,2003-09-08,D,Kelas D (Menengah Bawah),SPG/SPB,Desa Panyingkiran,Desa,3700,-6.0322,106.3593,2141804,1852923,288881,0.865,Tunai,1,15,35,0.25,1.15,0.15
BUDU00770,Uci Gunawan,P,27,1997-06-06,C,Kelas C (Menengah),Wirausaha Kecil,Depok,Metropolitan,2200000,-6.5345,106.3718,6382505,5104521,1277984,0.8,Transfer Bank,1,25,60,0.4,1.3,0.25
BUDU00771,Julia Nugroho,P,27,1997-01-21,D,Kelas D (Menengah Bawah),Admin Kantor,Blitar,Kota Kecil,150000,-8.0662,112.1465,1789204,1470491,318713,0.822,Tunai,0,15,35,0.25,1.15,0.15
BUDU00772,Lutfi Budiman,L,27,1997-07-26,B,Kelas B (Menengah Atas),Engineer Senior,Denpasar,Kota Besar,900000,-8.6198,115.0027,12382881,5847825,6535056,0.472,GoPay,1,40,90,0.55,1.5,0.35
BUDU00773,Vino Sanjaya,L,29,1995-04-23,C,Kelas C (Menengah),Pegawai Swasta,Jombang,Kota Kecil,190000,-7.9057,112.4337,6435255,4552173,1883082,0.707,OVO,1,25,60,0.4,1.3,0.25
BUDU00774,Ani Purwanto,P,27,1997-04-27,B,Kelas B (Menengah Atas),Pengacara,Jakarta,Metropolitan,10500000,-6.6365,107.1318,16946991,8290084,8656907,0.489,Transfer Bank,1,40,90,0.55,1.5,0.35
BUDU00775,Clara Iskandar,P,38,1986-01-01,C,Kelas C (Menengah),Staf Administrasi,Semarang,Kota Besar,1800000,-7.1269,110.5218,4321523,3515697,805826,0.814,GoPay,1,25,60,0.4,1.3,0.25
BUDU00776,Putra Susanto,L,33,1991-03-14,C,Kelas C (Menengah),PNS Golongan II,Purwokerto,Kota Kecil,290000,-7.1447,109.5311,3212103,2536464,675639,0.79,OVO,1,25,60,0.4,1.3,0.25
BUDU00777,Rudi Nasution,L,30,1994-12-23,B,Kelas B (Menengah Atas),Pengacara,Bekasi,Metropolitan,2700000,-6.2644,107.4386,18522893,10675355,7847538,0.576,Transfer Bank,1,40,90,0.55,1.5,0.35
BUDU00778,Dimas Pasaribu,L,44,1980-09-24,C,Kelas C (Menengah),Perawat,Medan,Kota Besar,2400000,3.2483,98.4415,4597606,2937348,1660258,0.639,GoPay,1,25,60,0.4,1.3,0.25
BUDU00779,Vina Santoso,P,30,1994-08-04,B,Kelas B (Menengah Atas),Wirausaha Menengah,Bekasi,Metropolitan,2700000,-6.5776,107.1324,17733728,9967360,7766368,0.562,Kartu Kredit,1,40,90,0.55,1.5,0.35
BUDU00780,Mulyadi Budiman,L,27,1997-11-11,C,Kelas C (Menengah),Pegawai Swasta,Semarang,Kota Besar,1800000,-7.3404,110.0032,6387690,5223826,1163864,0.818,Transfer Bank,1,25,60,0.4,1.3,0.25
BUDU00781,Yanti Manurung,P,30,1994-07-16,C,Kelas C (Menengah),Guru Tetap,Palembang,Kota Besar,1700000,-2.5032,104.5421,6724236,4942153,1782083,0.735,OVO,1,25,60,0.4,1.3,0.25
BUDU00782,Samsul Kusuma,L,46,1978-03-13,A,Kelas A (Kaya),Investor,Bekasi,Metropolitan,2700000,-6.2757,106.7414,134471284,40403791,94067493,0.3,Transfer Bank,1,50,150,0.65,1.7,0.45
BUDU00783,Ivan Purnomo,L,18,2006-08-22,C,Kelas C (Menengah),Perawat,Jakarta,Metropolitan,10500000,-6.6055,106.3977,5784138,4555951,1228187,0.788,Kartu Debit,1,25,60,0.4,1.3,0.25
BUDU00784,Wahyu Gunawan,L,31,1993-03-27,B,Kelas B (Menengah Atas),Dokter,Jakarta,Metropolitan,10500000,-6.0141,107.1151,19461349,11708560,7752789,0.602,Kartu Kredit,1,40,90,0.55,1.5,0.35
BUDU00785,Ulfa Pratama,P,29,1995-10-19,E,Kelas E (Miskin),Pedagang Kaki Lima,Desa Rawa Indah,Desa,6500,-5.9891,106.6038,806303,716598,89705,0.889,Tunai,1,8,20,0.15,1.05,0.08
BUDU00786,Mulyadi Lubis,L,20,2004-09-24,E,Kelas E (Miskin),Buruh Tani,Makassar,Kota Besar,1500000,-4.9347,119.2062,1303448,1182910,120538,0.908,GoPay,1,8,20,0.15,1.05,0.08
BUDU00787,Eko Rahayu,L,37,1987-10-28,C,Kelas C (Menengah),Perawat,Palembang,Kota Besar,1700000,-3.3865,104.402,5136759,3740392,1396367,0.728,Transfer Bank,1,25,60,0.4,1.3,0.25
BUDU00788,Ella Budiman,P,45,1979-06-08,E,Kelas E (Miskin),Nelayan,Desa Panyingkiran,Desa,3700,-6.2722,106.6306,1467177,1403410,63767,0.957,DANA,1,8,20,0.15,1.05,0.08
BUDU00789,Prio Purnomo,L,47,1977-03-21,B,Kelas B (Menengah Atas),Dokter,Makassar,Kota Besar,1500000,-5.2657,119.4763,18250582,10874546,7376036,0.596,GoPay,1,40,90,0.55,1.5,0.35
BUDU00790,Yanto Mahendra,L,18,2006-02-20,C,Kelas C (Menengah),Staf Administrasi,Pekalongan,Kota Kecil,310000,-6.8675,110.1725,3035327,2111057,924270,0.695,DANA,1,25,60,0.4,1.3,0.25
BUDU00791,Ani Manurung,P,45,1979-06-02,B,Kelas B (Menengah Atas),Engineer Senior,Tangerang Selatan,Metropolitan,1700000,-6.3374,106.8632,11605454,7612378,3993076,0.656,Kartu Kredit,1,40,90,0.55,1.5,0.35
BUDU00792,Rini Wijaya,P,32,1992-05-10,C,Kelas C (Menengah),Perawat,Medan,Kota Besar,2400000,3.8979,98.3117,3644184,2662482,981702,0.731,Kartu Debit,1,25,60,0.4,1.3,0.25
BUDU00793,Irwan Siregar,L,32,1992-04-04,C,Kelas C (Menengah),Pegawai Swasta,Makassar,Kota Besar,1500000,-5.4371,119.8815,3364264,2317394,1046870,0.689,DANA,1,25,60,0.4,1.3,0.25
BUDU00794,Wati Sanjaya,P,45,1979-03-27,D,Kelas D (Menengah Bawah),Admin Kantor,Magelang,Kota Kecil,130000,-7.5825,109.9299,2895716,2347843,547873,0.811,Tunai,1,15,35,0.25,1.15,0.15
BUDU00795,Zara Harahap,P,48,1976-10-17,D,Kelas D (Menengah Bawah),SPG/SPB,Cirebon,Kota Kecil,320000,-6.6529,108.6696,2757238,2238559,518679,0.812,Tunai,1,15,35,0.25,1.15,0.15
BUDU00796,Yanto Tambunan,L,51,1973-11-01,A,Kelas A (Kaya),Pengusaha,Jakarta,Metropolitan,10500000,-5.7637,106.5601,74540153,29151651,45388502,0.391,Transfer Bank,1,50,150,0.65,1.7,0.45
BUDU00797,Sinta Iskandar,P,40,1984-09-07,C,Kelas C (Menengah),PNS Golongan II,Semarang,Kota Besar,1800000,-7.0611,110.4591,4986895,3905518,1081377,0.783,Transfer Bank,1,25,60,0.4,1.3,0.25
BUDU00798,Wati Wijaya,P,37,1987-11-09,C,Kelas C (Menengah),Pegawai Swasta,Pekalongan,Kota Kecil,310000,-6.684,109.2745,5605956,3615901,1990055,0.645,GoPay,1,25,60,0.4,1.3,0.25
BUDU00799,Agus Rajasa,L,46,1978-04-12,D,Kelas D (Menengah Bawah),Pedagang Warung,Jombang,Kota Kecil,190000,-8.0329,112.0818,1782299,1454196,328103,0.816,Transfer Bank,1,15,35,0.25,1.15,0.15
BUDU00800,Hana Wijaya,P,48,1976-07-21,D,Kelas D (Menengah Bawah),Admin Kantor,Semarang,Kota Besar,1800000,-6.7486,110.0537,2714209,2112136,602073,0.778,Tunai,1,15,35,0.25,1.15,0.15
BUDU00801,Hendra Sutrisno,L,46,1978-02-03,A,Kelas A (Kaya),CEO/Direktur,Depok,Metropolitan,2200000,-6.1527,106.4305,106084165,27716273,78367892,0.261,GoPay,1,50,150,0.65,1.7,0.45
BUDU00802,Kevin Sinaga,L,48,1976-10-01,D,Kelas D (Menengah Bawah),Admin Kantor,Surabaya,Kota Besar,3100000,-7.0637,112.6467,1642306,1505591,136715,0.917,OVO,1,15,35,0.25,1.15,0.15
BUDU00803,Firmansyah Lubis,L,34,1990-09-25,C,Kelas C (Menengah),Wirausaha Kecil,Medan,Kota Besar,2400000,3.2403,98.6643,3839727,2960335,879392,0.771,GoPay,1,25,60,0.4,1.3,0.25
BUDU00804,Mira Sutrisno,P,18,2006-12-07,D,Kelas D (Menengah Bawah),Admin Kantor,Pekalongan,Kota Kecil,310000,-6.666,109.4967,1762049,1515205,246844,0.86,OVO,1,15,35,0.25,1.15,0.15
BUDU00805,Ella Gunawan,P,23,2001-05-21,D,Kelas D (Menengah Bawah),Driver Ojek Online,Bandung,Kota Besar,2500000,-6.6222,107.7499,2965251,2337265,627986,0.788,Tunai,0,15,35,0.25,1.15,0.15
BUDU00806,Hendra Prasetyo,L,25,1999-03-16,A,Kelas A (Kaya),Notaris,Tangerang,Metropolitan,2100000,-5.876,106.3427,20754489,8188201,12566288,0.395,Kartu Kredit,1,50,150,0.65,1.7,0.45
BUDU00807,Samsul Purnomo,L,18,2006-05-10,D,Kelas D (Menengah Bawah),Driver Ojek Online,Makassar,Kota Besar,1500000,-5.2708,119.64,2016657,1652535,364122,0.819,Tunai,1,15,35,0.25,1.15,0.15
BUDU00808,Fitri Manurung,P,31,1993-11-10,D,Kelas D (Menengah Bawah),Pedagang Warung,Denpasar,Kota Besar,900000,-8.8792,115.085,2392800,1925273,467527,0.805,GoPay,0,15,35,0.25,1.15,0.15
BUDU00809,Ivan Siregar,L,48,1976-03-13,D,Kelas D (Menengah Bawah),Admin Kantor,Surabaya,Kota Besar,3100000,-7.2635,112.3073,2583372,2225263,358109,0.861,Tunai,0,15,35,0.25,1.15,0.15
BUDU00810,Mulyadi Budiman,L,32,1992-05-15,C,Kelas C (Menengah),Wirausaha Kecil,Jombang,Kota Kecil,190000,-7.4728,112.6188,4453569,2709790,1743779,0.608,Transfer Bank,1,25,60,0.4,1.3,0.25
BUDU00811,Wulan Simatupang,P,20,2004-07-07,C,Kelas C (Menengah),Perawat,Tangerang Selatan,Metropolitan,1700000,-6.0747,106.7036,6556369,5078498,1477871,0.775,Kartu Debit,1,25,60,0.4,1.3,0.25
BUDU00812,Prita Firmansyah,P,44,1980-06-02,D,Kelas D (Menengah Bawah),Karyawan Toko,Desa Sukamaju,Desa,5000,-6.2676,107.1168,2190505,1838419,352086,0.839,Tunai,0,15,35,0.25,1.15,0.15
BUDU00813,Lutfi Gunawan,L,49,1975-02-10,D,Kelas D (Menengah Bawah),Guru Honorer,Purwokerto,Kota Kecil,290000,-7.8214,109.6747,2609379,2136759,472620,0.819,GoPay,1,15,35,0.25,1.15,0.15
BUDU00814,Clara Purwanto,P,25,1999-10-13,D,Kelas D (Menengah Bawah),Driver Ojek Online,Palembang,Kota Besar,1700000,-2.9946,104.8068,1637844,1263982,373862,0.772,Tunai,1,15,35,0.25,1.15,0.15
BUDU00815,Mulyadi Lubis,L,43,1981-04-06,D,Kelas D (Menengah Bawah),Guru Honorer,Desa Rawa Indah,Desa,6500,-5.8578,106.53,1949960,1559903,390057,0.8,GoPay,0,15,35,0.25,1.15,0.15
BUDU00816,Elisa Kusuma,P,19,2005-12-18,D,Kelas D (Menengah Bawah),Admin Kantor,Cirebon,Kota Kecil,320000,-6.6371,108.3771,2464519,1893099,571420,0.768,GoPay,1,15,35,0.25,1.15,0.15
BUDU00817,Tiara Firmansyah,P,46,1978-07-03,B,Kelas B (Menengah Atas),Engineer Senior,Bogor,Metropolitan,1100000,-6.9051,107.2104,9715555,5539666,4175889,0.57,Transfer Bank,1,40,90,0.55,1.5,0.35
BUDU00818,Eko Wahyudi,L,53,1971-11-17,E,Kelas E (Miskin),Buruh Pabrik,Purwokerto,Kota Kecil,290000,-7.0157,109.7242,1464419,1280385,184034,0.874,Tunai,1,8,20,0.15,1.05,0.08
BUDU00819,Siti Setiawan,P,43,1981-02-04,E,Kelas E (Miskin),Ojek Konvensional,Desa Rawa Indah,Desa,6500,-6.2146,106.6539,1262700,1223138,39562,0.969,Tunai,1,8,20,0.15,1.05,0.08
BUDU00820,Fitri Gunawan,P,53,1971-03-17,E,Kelas E (Miskin),Buruh Pabrik,Blitar,Kota Kecil,150000,-7.7045,112.5524,1267852,1191831,76021,0.94,Tunai,1,8,20,0.15,1.05,0.08
BUDU00821,Nadia Tambunan,P,23,2001-04-27,C,Kelas C (Menengah),Pegawai Swasta,Pekalongan,Kota Kecil,310000,-6.7281,109.7899,5285455,3864750,1420705,0.731,GoPay,1,25,60,0.4,1.3,0.25
BUDU00822,Yuni Prasetyo,P,29,1995-06-27,B,Kelas B (Menengah Atas),Dokter,Surabaya,Kota Besar,3100000,-7.2515,112.4745,13929397,8502122,5427275,0.61,OVO,1,40,90,0.55,1.5,0.35
BUDU00823,Indri Harahap,P,28,1996-06-18,B,Kelas B (Menengah Atas),Arsitek,Bogor,Metropolitan,1100000,-6.173,106.9764,12138303,5556495,6581808,0.458,OVO,1,40,90,0.55,1.5,0.35
BUDU00824,Fajar Susanto,L,34,1990-02-04,B,Kelas B (Menengah Atas),Manajer,Tangerang Selatan,Metropolitan,1700000,-6.0799,106.6997,8941999,4953222,3988777,0.554,Kartu Kredit,1,40,90,0.55,1.5,0.35
BUDU00825,Lina Sanjaya,P,34,1990-12-20,C,Kelas C (Menengah),Pegawai Swasta,Bekasi,Metropolitan,2700000,-6.0393,107.4139,3275949,2479455,796494,0.757,OVO,1,25,60,0.4,1.3,0.25
BUDU00826,Kevin Sinaga,L,24,2000-02-13,E,Kelas E (Miskin),Ojek Konvensional,Cirebon,Kota Kecil,320000,-7.0999,108.6478,893366,778761,114605,0.872,GoPay,0,8,20,0.15,1.05,0.08
BUDU00827,Ayu Rajasa,P,41,1983-06-15,C,Kelas C (Menengah),PNS Golongan II,Jombang,Kota Kecil,190000,-7.9659,112.0297,3133612,2064695,1068917,0.659,Kartu Debit,1,25,60,0.4,1.3,0.25
BUDU00828,Wahyu Mahendra,L,30,1994-04-02,B,Kelas B (Menengah Atas),Dokter,Palembang,Kota Besar,1700000,-3.2592,104.3366,12306883,6712239,5594644,0.545,Kartu Debit,1,40,90,0.55,1.5,0.35
BUDU00829,Uci Susanto,P,33,1991-12-23,C,Kelas C (Menengah),Sales,Jakarta,Metropolitan,10500000,-5.9743,106.8162,5586691,3738579,1848112,0.669,Kartu Debit,1,25,60,0.4,1.3,0.25
BUDU00830,Rina Sanjaya,P,19,2005-08-06,C,Kelas C (Menengah),Guru Tetap,Depok,Metropolitan,2200000,-6.7984,107.0835,4412097,3518683,893414,0.798,GoPay,1,25,60,0.4,1.3,0.25
BUDU00831,Erwin Firmansyah,L,43,1981-12-25,C,Kelas C (Menengah),Wirausaha Kecil,Bandung,Kota Besar,2500000,-6.8887,107.8729,3689764,2990339,699425,0.81,GoPay,1,25,60,0.4,1.3,0.25
BUDU00832,Ella Rahayu,P,38,1986-12-26,D,Kelas D (Menengah Bawah),Pedagang Warung,Cirebon,Kota Kecil,320000,-6.9439,108.3763,2262520,1868814,393706,0.826,Transfer Bank,1,15,35,0.25,1.15,0.15
BUDU00833,Prita Saputra,P,43,1981-06-23,D,Kelas D (Menengah Bawah),Driver Ojek Online,Tegal,Kota Kecil,285000,-6.7494,108.7876,1674604,1499148,175456,0.895,GoPay,0,15,35,0.25,1.15,0.15
BUDU00834,Elisa Sutrisno,P,48,1976-05-11,E,Kelas E (Miskin),Ojek Konvensional,Desa Cikaret,Desa,2800,-6.0279,106.5522,1329818,1187238,142580,0.893,OVO,0,8,20,0.15,1.05,0.08
BUDU00835,Rudi Wibowo,L,20,2004-01-24,C,Kelas C (Menengah),Sales,Palembang,Kota Besar,1700000,-2.5357,104.8299,3842156,2536646,1305510,0.66,OVO,1,25,60,0.4,1.3,0.25
BUDU00836,Candra Purnomo,L,38,1986-07-22,D,Kelas D (Menengah Bawah),Pedagang Warung,Purwokerto,Kota Kecil,290000,-7.8309,109.4097,2073883,1849581,224302,0.892,OVO,0,15,35,0.25,1.15,0.15
BUDU00837,Doni Santoso,L,24,2000-04-21,D,Kelas D (Menengah Bawah),Pedagang Warung,Cirebon,Kota Kecil,320000,-7.0049,108.4419,1990637,1495714,494923,0.751,OVO,0,15,35,0.25,1.15,0.15
BUDU00838,Ahmad Rajasa,L,28,1996-05-12,C,Kelas C (Menengah),Pegawai Swasta,Makassar,Kota Besar,1500000,-4.8128,119.2266,5841550,4363319,1478231,0.747,OVO,1,25,60,0.4,1.3,0.25
BUDU00839,Maman Manurung,L,31,1993-12-08,C,Kelas C (Menengah),Sales,Blitar,Kota Kecil,150000,-7.6555,111.9357,4084601,2718889,1365712,0.666,OVO,1,25,60,0.4,1.3,0.25
BUDU00840,Farida Susanto,P,18,2006-05-11,C,Kelas C (Menengah),Staf Administrasi,Palembang,Kota Besar,1700000,-3.2451,105.1497,5175193,3866078,1309115,0.747,OVO,1,25,60,0.4,1.3,0.25
BUDU00841,Rudi Sihombing,L,29,1995-06-06,D,Kelas D (Menengah Bawah),SPG/SPB,Makassar,Kota Besar,1500000,-5.068,118.9338,2330660,1897302,433358,0.814,Transfer Bank,1,15,35,0.25,1.15,0.15
BUDU00842,Doni Sutrisno,L,39,1985-07-15,B,Kelas B (Menengah Atas),Wirausaha Menengah,Makassar,Kota Besar,1500000,-5.4432,119.8654,14719366,9417106,5302260,0.64,Kartu Debit,1,40,90,0.55,1.5,0.35
BUDU00843,Kiki Yulianto,P,38,1986-03-07,B,Kelas B (Menengah Atas),Dosen,Medan,Kota Besar,2400000,3.7894,99.0648,16897545,8447626,8449919,0.5,Transfer Bank,1,40,90,0.55,1.5,0.35
BUDU00844,Kevin Siregar,L,32,1992-05-21,A,Kelas A (Kaya),CEO/Direktur,Bekasi,Metropolitan,2700000,-6.6926,106.5008,81762046,28014752,53747294,0.343,Kartu Debit,1,50,150,0.65,1.7,0.45
BUDU00845,Joko Sinaga,L,19,2005-08-18,C,Kelas C (Menengah),Sales,Jombang,Kota Kecil,190000,-7.0935,111.8712,5580548,4333515,1247033,0.777,Kartu Debit,1,25,60,0.4,1.3,0.25
BUDU00846,Lukman Sihombing,L,43,1981-02-03,C,Kelas C (Menengah),Pegawai Swasta,Makassar,Kota Besar,1500000,-5.0078,119.7049,5408407,3520972,1887435,0.651,Kartu Debit,1,25,60,0.4,1.3,0.25
BUDU00847,Sinta Susanto,P,46,1978-06-03,E,Kelas E (Miskin),Pedagang Kaki Lima,Magelang,Kota Kecil,130000,-7.2499,109.8824,983350,911310,72040,0.927,Tunai,1,8,20,0.15,1.05,0.08
BUDU00848,Sari Nugroho,P,28,1996-12-11,C,Kelas C (Menengah),Wirausaha Kecil,Depok,Metropolitan,2200000,-6.4646,107.1367,4452514,3056239,1396275,0.686,DANA,1,25,60,0.4,1.3,0.25
BUDU00849,Yanto Hidayat,L,18,2006-07-15,E,Kelas E (Miskin),Pedagang Kaki Lima,Yogyakarta,Kota Besar,420000,-7.7058,110.6387,1347423,1277116,70307,0.948,Tunai,1,8,20,0.15,1.05,0.08
BUDU00850,Joko Santoso,L,37,1987-10-08,A,Kelas A (Kaya),Dokter Spesialis,Bekasi,Metropolitan,2700000,-6.3007,106.6248,141285131,66868997,74416134,0.473,Transfer Bank,1,50,150,0.65,1.7,0.45
BUDU00851,Putra Wijaya,L,29,1995-01-10,C,Kelas C (Menengah),Pegawai Swasta,Makassar,Kota Besar,1500000,-5.2979,119.246,5420285,4432580,987705,0.818,DANA,1,25,60,0.4,1.3,0.25
BUDU00852,Hadi Saputra,L,35,1989-06-23,C,Kelas C (Menengah),Pegawai Swasta,Medan,Kota Besar,2400000,3.3644,98.6208,4015536,2784396,1231140,0.693,Tunai,1,25,60,0.4,1.3,0.25
BUDU00853,Kevin Prasetyo,L,39,1985-07-09,B,Kelas B (Menengah Atas),Wirausaha Menengah,Palembang,Kota Besar,1700000,-2.6846,104.3749,13577783,7521808,6055975,0.554,Kartu Kredit,1,40,90,0.55,1.5,0.35
BUDU00854,Dhea Yulianto,P,42,1982-05-03,D,Kelas D (Menengah Bawah),Driver Ojek Online,Magelang,Kota Kecil,130000,-7.2849,109.7973,2556128,2077845,478283,0.813,GoPay,0,15,35,0.25,1.15,0.15
BUDU00855,Mulyadi Lubis,L,21,2003-01-25,C,Kelas C (Menengah),Guru Tetap,Bekasi,Metropolitan,2700000,-6.4026,107.3903,5539344,3688407,1850937,0.666,GoPay,1,25,60,0.4,1.3,0.25
BUDU00856,Hana Panggabean,P,49,1975-07-25,A,Kelas A (Kaya),Notaris,Bekasi,Metropolitan,2700000,-6.5606,107.1115,118549555,44957352,73592203,0.379,Transfer Bank,1,50,150,0.65,1.7,0.45
BUDU00857,Zulfi Sanjaya,L,30,1994-01-20,C,Kelas C (Menengah),Pegawai Swasta,Yogyakarta,Kota Besar,420000,-7.9592,110.5416,5226874,3437931,1788943,0.658,Transfer Bank,1,25,60,0.4,1.3,0.25
BUDU00858,Tari Susanto,P,22,2002-09-15,C,Kelas C (Menengah),Perawat,Blitar,Kota Kecil,150000,-7.9884,112.3947,5161176,3227469,1933707,0.625,Kartu Debit,1,25,60,0.4,1.3,0.25
BUDU00859,Galih Tambunan,L,42,1982-02-20,C,Kelas C (Menengah),Sales,Semarang,Kota Besar,1800000,-7.0107,110.8606,3998721,3102016,896705,0.776,Tunai,1,25,60,0.4,1.3,0.25
BUDU00860,Bagas Pasaribu,L,22,2002-06-21,E,Kelas E (Miskin),Ojek Konvensional,Semarang,Kota Besar,1800000,-6.9791,110.8,1015848,884652,131196,0.871,OVO,0,8,20,0.15,1.05,0.08
BUDU00861,Oscar Wijaya,L,47,1977-07-19,D,Kelas D (Menengah Bawah),SPG/SPB,Desa Sejahtera,Desa,4100,-6.3244,106.4411,2095397,1824007,271390,0.87,Transfer Bank,1,15,35,0.25,1.15,0.15
BUDU00862,Siti Kusuma,P,38,1986-08-11,C,Kelas C (Menengah),Perawat,Bandung,Kota Besar,2500000,-7.2174,107.2144,6353351,3988269,2365082,0.628,DANA,1,25,60,0.4,1.3,0.25
BUDU00863,Rina Iskandar,P,37,1987-08-23,D,Kelas D (Menengah Bawah),Admin Kantor,Desa Makmur,Desa,3200,-6.6269,106.7623,2749138,2503526,245612,0.911,GoPay,1,15,35,0.25,1.15,0.15
BUDU00864,Yanti Purnomo,P,39,1985-07-09,C,Kelas C (Menengah),Wirausaha Kecil,Bogor,Metropolitan,1100000,-6.6067,106.6229,5259251,3449087,1810164,0.656,OVO,1,25,60,0.4,1.3,0.25
BUDU00865,Fajar Tobing,L,31,1993-01-12,B,Kelas B (Menengah Atas),Arsitek,Tangerang Selatan,Metropolitan,1700000,-6.5106,106.654,9445910,4337509,5108401,0.459,Kartu Debit,1,40,90,0.55,1.5,0.35
BUDU00866,Ahmad Sanjaya,L,35,1989-10-26,B,Kelas B (Menengah Atas),Wirausaha Menengah,Depok,Metropolitan,2200000,-6.3924,106.5384,18629005,12036394,6592611,0.646,Kartu Kredit,1,40,90,0.55,1.5,0.35
BUDU00867,Samsul Hidayat,L,30,1994-05-20,C,Kelas C (Menengah),Wirausaha Kecil,Tasikmalaya,Kota Kecil,700000,-7.1499,107.976,6035648,4732094,1303554,0.784,OVO,1,25,60,0.4,1.3,0.25
BUDU00868,Vina Firmansyah,P,52,1972-05-19,A,Kelas A (Kaya),Pengusaha,Bogor,Metropolitan,1100000,-6.2587,107.1615,41723011,22569906,19153105,0.541,Kartu Kredit,1,50,150,0.65,1.7,0.45
BUDU00869,Nadia Sinaga,P,23,2001-08-01,E,Kelas E (Miskin),Pedagang Kaki Lima,Desa Makmur,Desa,3200,-6.5844,106.3714,991837,897005,94832,0.904,Tunai,1,8,20,0.15,1.05,0.08
